time,ts_utc,ts_et,open,high,low,close,volume
1767609000,2026-01-05 10:30:00+00:00,2026-01-05 05:30:00,25544.5,25549.2,25534.2,25541,4115
1767609900,2026-01-05 10:45:00+00:00,2026-01-05 05:45:00,25541.8,25558.8,25541.5,25553.8,3988
1767610800,2026-01-05 11:00:00+00:00,2026-01-05 06:00:00,25554.2,25563.5,25544.2,25554.2,4174
1767611700,2026-01-05 11:15:00+00:00,2026-01-05 06:15:00,25555,25567.5,25548.2,25548.5,4954
1767612600,2026-01-05 11:30:00+00:00,2026-01-05 06:30:00,25548.2,25573,25548,25567.2,4952
1767613500,2026-01-05 11:45:00+00:00,2026-01-05 06:45:00,25566.5,25577,25565.5,25567.8,3985
1767614400,2026-01-05 12:00:00+00:00,2026-01-05 07:00:00,25567.8,25586.8,25561.5,25568.5,6885
1767615300,2026-01-05 12:15:00+00:00,2026-01-05 07:15:00,25568.5,25578.8,25557.2,25558.8,3712
1767616200,2026-01-05 12:30:00+00:00,2026-01-05 07:30:00,25559.5,25572.2,25545,25550.5,6359
1767617100,2026-01-05 12:45:00+00:00,2026-01-05 07:45:00,25551,25563.2,25544.5,25557.5,4571
1767618000,2026-01-05 13:00:00+00:00,2026-01-05 08:00:00,25558,25572.8,25545.2,25562,6674
1767618900,2026-01-05 13:15:00+00:00,2026-01-05 08:15:00,25562,25563.2,25520,25537.8,10021
1767619800,2026-01-05 13:30:00+00:00,2026-01-05 08:30:00,25537.5,25564.2,25537.5,25546.8,9212
1767620700,2026-01-05 13:45:00+00:00,2026-01-05 08:45:00,25547,25591.5,25544,25576,11792
1767621600,2026-01-05 14:00:00+00:00,2026-01-05 09:00:00,25575.8,25616.5,25575.2,25607.8,19625
1767622500,2026-01-05 14:15:00+00:00,2026-01-05 09:15:00,25607.8,25646.8,25606,25643,21346
1767623400,2026-01-05 14:30:00+00:00,2026-01-05 09:30:00,25643,25673.2,25538.5,25602.2,145044
1767624300,2026-01-05 14:45:00+00:00,2026-01-05 09:45:00,25602.5,25632.8,25560,25594.8,97525
1767625200,2026-01-05 15:00:00+00:00,2026-01-05 10:00:00,25594.8,25652,25565.5,25639,74688
1767626100,2026-01-05 15:15:00+00:00,2026-01-05 10:15:00,25639.5,25684,25625,25673.2,62839
1767627000,2026-01-05 15:30:00+00:00,2026-01-05 10:30:00,25673.5,25691.2,25636.8,25641.2,51261
1767627900,2026-01-05 15:45:00+00:00,2026-01-05 10:45:00,25641.2,25671.8,25640.8,25664.5,34379
1767628800,2026-01-05 16:00:00+00:00,2026-01-05 11:00:00,25664.5,25696.8,25651.2,25672.5,35984
1767629700,2026-01-05 16:15:00+00:00,2026-01-05 11:15:00,25672.2,25690.5,25668,25683.5,22307
1767630600,2026-01-05 16:30:00+00:00,2026-01-05 11:30:00,25683.2,25696.5,25662.5,25680.5,28188
1767631500,2026-01-05 16:45:00+00:00,2026-01-05 11:45:00,25680.5,25708,25657.2,25658,33539
1767632400,2026-01-05 17:00:00+00:00,2026-01-05 12:00:00,25658.8,25673.5,25642.5,25671.5,31289
1767633300,2026-01-05 17:15:00+00:00,2026-01-05 12:15:00,25672,25673.2,25615.2,25628.8,32987
1767634200,2026-01-05 17:30:00+00:00,2026-01-05 12:30:00,25629.2,25635,25607.5,25613.5,26205
1767635100,2026-01-05 17:45:00+00:00,2026-01-05 12:45:00,25613.5,25635.2,25610.5,25626.8,20528
1767636000,2026-01-05 18:00:00+00:00,2026-01-05 13:00:00,25626.5,25632.2,25589.2,25597.8,24496
1767636900,2026-01-05 18:15:00+00:00,2026-01-05 13:15:00,25597.5,25607.5,25557,25605.8,39381
1767637800,2026-01-05 18:30:00+00:00,2026-01-05 13:30:00,25605.5,25620,25589.2,25618,23101
1767638700,2026-01-05 18:45:00+00:00,2026-01-05 13:45:00,25618,25625.8,25605.8,25612.8,15246
1767639600,2026-01-05 19:00:00+00:00,2026-01-05 14:00:00,25613,25618.5,25592,25601.2,17112
1767640500,2026-01-05 19:15:00+00:00,2026-01-05 14:15:00,25601.2,25604.5,25583.8,25585,11871
1767641400,2026-01-05 19:30:00+00:00,2026-01-05 14:30:00,25585.5,25591.2,25548.5,25563.2,25776
1767642300,2026-01-05 19:45:00+00:00,2026-01-05 14:45:00,25563,25587.5,25562,25577,22081
1767643200,2026-01-05 20:00:00+00:00,2026-01-05 15:00:00,25577.2,25603.8,25565.8,25599.8,25859
1767644100,2026-01-05 20:15:00+00:00,2026-01-05 15:15:00,25599.8,25607.2,25592.5,25600,14642
1767645000,2026-01-05 20:30:00+00:00,2026-01-05 15:30:00,25600.2,25605,25590.5,25599.8,13794
1767645900,2026-01-05 20:45:00+00:00,2026-01-05 15:45:00,25599.5,25618.8,25566.5,25587,45891
1767646800,2026-01-05 21:00:00+00:00,2026-01-05 16:00:00,25587.2,25590.5,25573,25579.2,11813
1767647700,2026-01-05 21:15:00+00:00,2026-01-05 16:15:00,25579.2,25588.8,25576.8,25584.5,3764
1767648600,2026-01-05 21:30:00+00:00,2026-01-05 16:30:00,25584.8,25588.8,25578.2,25579.5,3046
1767649500,2026-01-05 21:45:00+00:00,2026-01-05 16:45:00,25579.2,25584.8,25576.8,25578.5,2864
1767654000,2026-01-05 23:00:00+00:00,2026-01-05 18:00:00,25581,25597.5,25580.2,25587.5,4595
1767654900,2026-01-05 23:15:00+00:00,2026-01-05 18:15:00,25588.5,25591,25578,25587.8,3012
1767655800,2026-01-05 23:30:00+00:00,2026-01-05 18:30:00,25587.2,25588,25565.2,25571,5112
1767656700,2026-01-05 23:45:00+00:00,2026-01-05 18:45:00,25571.5,25574.2,25560,25566,3791
1767657600,2026-01-06 00:00:00+00:00,2026-01-05 19:00:00,25566.2,25582.2,25555.2,25556.2,6526
1767658500,2026-01-06 00:15:00+00:00,2026-01-05 19:15:00,25556.2,25572.5,25554,25572,3629
1767659400,2026-01-06 00:30:00+00:00,2026-01-05 19:30:00,25571.8,25574,25552.2,25559,4169
1767660300,2026-01-06 00:45:00+00:00,2026-01-05 19:45:00,25558.8,25567,25557.5,25563.8,2642
1767661200,2026-01-06 01:00:00+00:00,2026-01-05 20:00:00,25564,25579.5,25555.5,25572,4605
1767662100,2026-01-06 01:15:00+00:00,2026-01-05 20:15:00,25572,25598.8,25566.2,25593.8,5775
1767663000,2026-01-06 01:30:00+00:00,2026-01-05 20:30:00,25593.2,25598.5,25591,25593,3158
1767663900,2026-01-06 01:45:00+00:00,2026-01-05 20:45:00,25593,25602.8,25590,25597.8,3525
1767664800,2026-01-06 02:00:00+00:00,2026-01-05 21:00:00,25598,25606,25593.5,25593.8,3261
1767665700,2026-01-06 02:15:00+00:00,2026-01-05 21:15:00,25593.8,25608,25592.8,25603.8,2953
1767666600,2026-01-06 02:30:00+00:00,2026-01-05 21:30:00,25604.8,25617,25600.8,25614.2,3324
1767667500,2026-01-06 02:45:00+00:00,2026-01-05 21:45:00,25613.8,25625.2,25611.8,25624,3150
1767668400,2026-01-06 03:00:00+00:00,2026-01-05 22:00:00,25623.8,25629.5,25620.8,25625.2,2566
1767669300,2026-01-06 03:15:00+00:00,2026-01-05 22:15:00,25625.2,25627.8,25620.5,25622.5,1714
1767670200,2026-01-06 03:30:00+00:00,2026-01-05 22:30:00,25622.2,25628.5,25621,25625.8,2051
1767671100,2026-01-06 03:45:00+00:00,2026-01-05 22:45:00,25626.2,25626.5,25616.5,25620.5,2629
1767672000,2026-01-06 04:00:00+00:00,2026-01-05 23:00:00,25620.8,25639.2,25620.2,25637,4115
1767672900,2026-01-06 04:15:00+00:00,2026-01-05 23:15:00,25636.8,25641.8,25633.8,25640,2315
1767673800,2026-01-06 04:30:00+00:00,2026-01-05 23:30:00,25640.2,25645.8,25632.2,25639.2,3589
1767674700,2026-01-06 04:45:00+00:00,2026-01-05 23:45:00,25639.2,25647.8,25636.5,25646.8,2296
1767675600,2026-01-06 05:00:00+00:00,2026-01-06 00:00:00,25646.8,25651.5,25640.2,25651,3068
1767676500,2026-01-06 05:15:00+00:00,2026-01-06 00:15:00,25651.2,25653.5,25646.2,25647.2,2277
1767677400,2026-01-06 05:30:00+00:00,2026-01-06 00:30:00,25647,25651.5,25641.8,25642.2,2129
1767678300,2026-01-06 05:45:00+00:00,2026-01-06 00:45:00,25642.2,25644.5,25638.2,25643,2242
1767679200,2026-01-06 06:00:00+00:00,2026-01-06 01:00:00,25643,25658.8,25641.5,25656.5,3217
1767680100,2026-01-06 06:15:00+00:00,2026-01-06 01:15:00,25657,25668,25654.5,25661.2,3569
1767681000,2026-01-06 06:30:00+00:00,2026-01-06 01:30:00,25661.5,25674.5,25660.8,25673,3531
1767681900,2026-01-06 06:45:00+00:00,2026-01-06 01:45:00,25673,25673.2,25664.2,25669,1874
1767682800,2026-01-06 07:00:00+00:00,2026-01-06 02:00:00,25669.2,25669.8,25655,25660.8,2666
1767683700,2026-01-06 07:15:00+00:00,2026-01-06 02:15:00,25660.5,25661,25649.5,25652.5,2403
1767684600,2026-01-06 07:30:00+00:00,2026-01-06 02:30:00,25652.8,25657.5,25647.5,25648,2127
1767685500,2026-01-06 07:45:00+00:00,2026-01-06 02:45:00,25648,25649.5,25642.5,25646.8,2299
1767686400,2026-01-06 08:00:00+00:00,2026-01-06 03:00:00,25647.2,25647.8,25586.2,25588.8,11490
1767687300,2026-01-06 08:15:00+00:00,2026-01-06 03:15:00,25588.8,25593,25546,25554.5,14639
1767688200,2026-01-06 08:30:00+00:00,2026-01-06 03:30:00,25553.8,25562,25527,25559,14542
1767689100,2026-01-06 08:45:00+00:00,2026-01-06 03:45:00,25559.2,25578.8,25554.8,25572.8,6104
1767690000,2026-01-06 09:00:00+00:00,2026-01-06 04:00:00,25572,25583.2,25557,25578.2,7546
1767690900,2026-01-06 09:15:00+00:00,2026-01-06 04:15:00,25577.8,25587.8,25561,25569.8,4781
1767691800,2026-01-06 09:30:00+00:00,2026-01-06 04:30:00,25569.8,25590.5,25564.2,25588.5,4142
1767692700,2026-01-06 09:45:00+00:00,2026-01-06 04:45:00,25588.5,25608.2,25579.5,25585.8,7680
1767693600,2026-01-06 10:00:00+00:00,2026-01-06 05:00:00,25586.5,25592,25575.5,25579.2,4109
1767694500,2026-01-06 10:15:00+00:00,2026-01-06 05:15:00,25579.2,25583.5,25571.2,25580.2,3235
1767695400,2026-01-06 10:30:00+00:00,2026-01-06 05:30:00,25580,25594.8,25577.5,25591,2723
1767696300,2026-01-06 10:45:00+00:00,2026-01-06 05:45:00,25591.5,25597.5,25583.8,25592.2,2910
1767697200,2026-01-06 11:00:00+00:00,2026-01-06 06:00:00,25593.2,25605,25592.5,25599.5,3049
1767698100,2026-01-06 11:15:00+00:00,2026-01-06 06:15:00,25600,25602,25589.5,25592.8,2703
1767699000,2026-01-06 11:30:00+00:00,2026-01-06 06:30:00,25592.8,25597.8,25590.5,25595.8,2022
1767699900,2026-01-06 11:45:00+00:00,2026-01-06 06:45:00,25595.5,25614.2,25590,25596.8,3993
1767700800,2026-01-06 12:00:00+00:00,2026-01-06 07:00:00,25596.5,25616.8,25591.5,25614.5,4294
1767701700,2026-01-06 12:15:00+00:00,2026-01-06 07:15:00,25614.2,25617,25608,25615.8,2970
1767702600,2026-01-06 12:30:00+00:00,2026-01-06 07:30:00,25615.8,25635,25611.5,25633.2,5717
1767703500,2026-01-06 12:45:00+00:00,2026-01-06 07:45:00,25633.8,25649.2,25631.5,25641.2,6977
1767704400,2026-01-06 13:00:00+00:00,2026-01-06 08:00:00,25640.8,25652.8,25623.8,25631,8231
1767705300,2026-01-06 13:15:00+00:00,2026-01-06 08:15:00,25631,25642.2,25619.8,25625.5,6012
1767706200,2026-01-06 13:30:00+00:00,2026-01-06 08:30:00,25624.5,25637.5,25620.2,25621.2,6220
1767707100,2026-01-06 13:45:00+00:00,2026-01-06 08:45:00,25621.2,25625.2,25590.5,25616.5,14158
1767708000,2026-01-06 14:00:00+00:00,2026-01-06 09:00:00,25616.5,25619.2,25592.8,25615,14545
1767708900,2026-01-06 14:15:00+00:00,2026-01-06 09:15:00,25615.2,25639.8,25608,25636.2,14682
1767709800,2026-01-06 14:30:00+00:00,2026-01-06 09:30:00,25636,25679,25608.8,25666.2,122205
1767710700,2026-01-06 14:45:00+00:00,2026-01-06 09:45:00,25666.2,25761.5,25661.8,25753,101056
1767711600,2026-01-06 15:00:00+00:00,2026-01-06 10:00:00,25753.2,25773,25726.2,25754,75840
1767712500,2026-01-06 15:15:00+00:00,2026-01-06 10:15:00,25753.8,25778.8,25731.8,25772.2,57278
1767713400,2026-01-06 15:30:00+00:00,2026-01-06 10:30:00,25772,25773,25716.5,25723.5,59090
1767714300,2026-01-06 15:45:00+00:00,2026-01-06 10:45:00,25723.5,25735,25673,25687.8,70073
1767715200,2026-01-06 16:00:00+00:00,2026-01-06 11:00:00,25687.2,25687.8,25639,25670.2,70959
1767716100,2026-01-06 16:15:00+00:00,2026-01-06 11:15:00,25670,25708.5,25659,25676.8,50689
1767717000,2026-01-06 16:30:00+00:00,2026-01-06 11:30:00,25677,25701.2,25653.8,25665.5,46556
1767717900,2026-01-06 16:45:00+00:00,2026-01-06 11:45:00,25665.8,25701,25661.2,25695.8,35157
1767718800,2026-01-06 17:00:00+00:00,2026-01-06 12:00:00,25695.8,25718.5,25674.5,25714,33732
1767719700,2026-01-06 17:15:00+00:00,2026-01-06 12:15:00,25714.2,25744,25706.5,25735,30568
1767720600,2026-01-06 17:30:00+00:00,2026-01-06 12:30:00,25735.2,25785.8,25734.2,25768.2,36985
1767721500,2026-01-06 17:45:00+00:00,2026-01-06 12:45:00,25768.5,25772.8,25747.5,25759.8,21095
1767722400,2026-01-06 18:00:00+00:00,2026-01-06 13:00:00,25759.8,25764.2,25745.2,25763.8,18142
1767723300,2026-01-06 18:15:00+00:00,2026-01-06 13:15:00,25763.8,25780.8,25757.8,25759.5,19901
1767724200,2026-01-06 18:30:00+00:00,2026-01-06 13:30:00,25759.8,25784,25750,25783.8,20738
1767725100,2026-01-06 18:45:00+00:00,2026-01-06 13:45:00,25783.5,25806,25781.8,25805,26154
1767726000,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00,25805,25811.2,25794,25807.2,20307
1767726900,2026-01-06 19:15:00+00:00,2026-01-06 14:15:00,25807,25814.5,25801.8,25808.8,13468
1767727800,2026-01-06 19:30:00+00:00,2026-01-06 14:30:00,25808.8,25821.2,25806.5,25816,14889
1767728700,2026-01-06 19:45:00+00:00,2026-01-06 14:45:00,25816.2,25818.8,25806,25807.8,12384
1767729600,2026-01-06 20:00:00+00:00,2026-01-06 15:00:00,25807.8,25815.8,25801.2,25811.2,17441
1767730500,2026-01-06 20:15:00+00:00,2026-01-06 15:15:00,25811.5,25830,25809,25810,14769
1767731400,2026-01-06 20:30:00+00:00,2026-01-06 15:30:00,25810.2,25835,25807.8,25829,18726
1767732300,2026-01-06 20:45:00+00:00,2026-01-06 15:45:00,25829.2,25837.8,25813,25813.2,39249
1767733200,2026-01-06 21:00:00+00:00,2026-01-06 16:00:00,25813,25826.5,25809.8,25820.2,14656
1767734100,2026-01-06 21:15:00+00:00,2026-01-06 16:15:00,25820,25826.8,25819.8,25822.8,3265
1767735000,2026-01-06 21:30:00+00:00,2026-01-06 16:30:00,25822.8,25827.8,25818.5,25826.5,4031
1767735900,2026-01-06 21:45:00+00:00,2026-01-06 16:45:00,25826.2,25833.2,25825,25831.2,4257
1767740400,2026-01-06 23:00:00+00:00,2026-01-06 18:00:00,25834.5,25844.8,25821.8,25830,5958
1767741300,2026-01-06 23:15:00+00:00,2026-01-06 18:15:00,25829.8,25831.2,25820,25825.5,2769
1767742200,2026-01-06 23:30:00+00:00,2026-01-06 18:30:00,25825.5,25825.8,25814.5,25818.8,2766
1767743100,2026-01-06 23:45:00+00:00,2026-01-06 18:45:00,25818.8,25830.8,25818.2,25825,2917
1767744000,2026-01-07 00:00:00+00:00,2026-01-06 19:00:00,25825.2,25842.5,25820.8,25832,6704
1767744900,2026-01-07 00:15:00+00:00,2026-01-06 19:15:00,25831.5,25837.2,25827.2,25832,2336
1767745800,2026-01-07 00:30:00+00:00,2026-01-06 19:30:00,25832,25832.5,25818.8,25823.8,3000
1767746700,2026-01-07 00:45:00+00:00,2026-01-06 19:45:00,25824.2,25838,25822.8,25829,3875
1767747600,2026-01-07 01:00:00+00:00,2026-01-06 20:00:00,25829,25835,25826.8,25831.8,2255
1767748500,2026-01-07 01:15:00+00:00,2026-01-06 20:15:00,25831.5,25831.5,25811.5,25814.8,5404
1767749400,2026-01-07 01:30:00+00:00,2026-01-06 20:30:00,25815,25828.8,25811.8,25819,3563
1767750300,2026-01-07 01:45:00+00:00,2026-01-06 20:45:00,25818.5,25822.2,25812,25816.2,2799
1767751200,2026-01-07 02:00:00+00:00,2026-01-06 21:00:00,25816.5,25832.8,25810.2,25814,4057
1767752100,2026-01-07 02:15:00+00:00,2026-01-06 21:15:00,25813.8,25818,25808.5,25808.8,2103
1767753000,2026-01-07 02:30:00+00:00,2026-01-06 21:30:00,25808.8,25813,25802.5,25810,2947
1767753900,2026-01-07 02:45:00+00:00,2026-01-06 21:45:00,25810.8,25812.2,25801.8,25806.8,1828
1767754800,2026-01-07 03:00:00+00:00,2026-01-06 22:00:00,25807,25815.8,25806.2,25812.5,2008
1767755700,2026-01-07 03:15:00+00:00,2026-01-06 22:15:00,25813,25822,25812.8,25816.5,2685
1767756600,2026-01-07 03:30:00+00:00,2026-01-06 22:30:00,25816.5,25818.8,25810,25815.2,1613
1767757500,2026-01-07 03:45:00+00:00,2026-01-06 22:45:00,25815.2,25820,25797.5,25800,3353
1767758400,2026-01-07 04:00:00+00:00,2026-01-06 23:00:00,25800.2,25803.5,25783.8,25790.5,5258
1767759300,2026-01-07 04:15:00+00:00,2026-01-06 23:15:00,25791,25792.5,25781,25781.2,2825
1767760200,2026-01-07 04:30:00+00:00,2026-01-06 23:30:00,25782,25789.8,25780.8,25788.5,2894
1767761100,2026-01-07 04:45:00+00:00,2026-01-06 23:45:00,25789.5,25794.8,25783.8,25786.5,2683
1767762000,2026-01-07 05:00:00+00:00,2026-01-07 00:00:00,25786,25788.2,25775,25787.2,3561
1767762900,2026-01-07 05:15:00+00:00,2026-01-07 00:15:00,25787.5,25790,25780.2,25785,2078
1767763800,2026-01-07 05:30:00+00:00,2026-01-07 00:30:00,25785,25794.5,25782.5,25784,2939
1767764700,2026-01-07 05:45:00+00:00,2026-01-07 00:45:00,25783.8,25786.5,25779,25783.5,2113
1767765600,2026-01-07 06:00:00+00:00,2026-01-07 01:00:00,25783,25798.5,25782.5,25797.2,2484
1767766500,2026-01-07 06:15:00+00:00,2026-01-07 01:15:00,25797.5,25799.8,25783.2,25786,2669
1767767400,2026-01-07 06:30:00+00:00,2026-01-07 01:30:00,25785.5,25792.8,25769,25771.2,3651
1767768300,2026-01-07 06:45:00+00:00,2026-01-07 01:45:00,25772.2,25777.8,25768,25768.8,3267
1767769200,2026-01-07 07:00:00+00:00,2026-01-07 02:00:00,25768,25776.5,25764.2,25772.2,2924
1767770100,2026-01-07 07:15:00+00:00,2026-01-07 02:15:00,25772.5,25779.8,25771.2,25775.2,2376
1767771000,2026-01-07 07:30:00+00:00,2026-01-07 02:30:00,25775,25775.8,25766.5,25769,2311
1767771900,2026-01-07 07:45:00+00:00,2026-01-07 02:45:00,25768.8,25776.2,25765,25766.5,2001
1767772800,2026-01-07 08:00:00+00:00,2026-01-07 03:00:00,25766,25778.8,25759.2,25774.5,5664
1767773700,2026-01-07 08:15:00+00:00,2026-01-07 03:15:00,25775,25788.2,25768.5,25770.5,4846
1767774600,2026-01-07 08:30:00+00:00,2026-01-07 03:30:00,25770.2,25775.5,25765.2,25773,3441
1767775500,2026-01-07 08:45:00+00:00,2026-01-07 03:45:00,25772.2,25775.5,25753.5,25753.5,4796
1767776400,2026-01-07 09:00:00+00:00,2026-01-07 04:00:00,25754,25758.8,25732.2,25743.5,9482
1767777300,2026-01-07 09:15:00+00:00,2026-01-07 04:15:00,25744,25746.8,25727,25744.2,5099
1767778200,2026-01-07 09:30:00+00:00,2026-01-07 04:30:00,25744.5,25755.2,25740.2,25750.8,4963
1767779100,2026-01-07 09:45:00+00:00,2026-01-07 04:45:00,25751,25757.5,25747.8,25753,2245
1767780000,2026-01-07 10:00:00+00:00,2026-01-07 05:00:00,25753,25762.5,25744,25758.5,3598
1767780900,2026-01-07 10:15:00+00:00,2026-01-07 05:15:00,25758.8,25759,25734.2,25735.8,3567
1767781800,2026-01-07 10:30:00+00:00,2026-01-07 05:30:00,25734.8,25741.5,25727.8,25733.2,3243
1767782700,2026-01-07 10:45:00+00:00,2026-01-07 05:45:00,25734,25739.8,25728,25739.2,3162
1767783600,2026-01-07 11:00:00+00:00,2026-01-07 06:00:00,25739.8,25748.2,25731.8,25744.5,3517
1767784500,2026-01-07 11:15:00+00:00,2026-01-07 06:15:00,25744.5,25750,25738.8,25741.8,2692
1767785400,2026-01-07 11:30:00+00:00,2026-01-07 06:30:00,25742,25767.5,25739.8,25758,5692
1767786300,2026-01-07 11:45:00+00:00,2026-01-07 06:45:00,25758,25768.8,25756.2,25767.8,3312
1767787200,2026-01-07 12:00:00+00:00,2026-01-07 07:00:00,25767.2,25781,25762,25772.5,6217
1767788100,2026-01-07 12:15:00+00:00,2026-01-07 07:15:00,25772.5,25782.2,25769.2,25774.8,4455
1767789000,2026-01-07 12:30:00+00:00,2026-01-07 07:30:00,25774.5,25775,25753.2,25767.2,6835
1767789900,2026-01-07 12:45:00+00:00,2026-01-07 07:45:00,25767.2,25777.8,25759.2,25766.2,4924
1767790800,2026-01-07 13:00:00+00:00,2026-01-07 08:00:00,25766,25769,25755.2,25758.8,5859
1767791700,2026-01-07 13:15:00+00:00,2026-01-07 08:15:00,25763,25776.5,25761.2,25775.2,6689
1767792600,2026-01-07 13:30:00+00:00,2026-01-07 08:30:00,25775.5,25793.8,25766,25790.8,13485
1767793500,2026-01-07 13:45:00+00:00,2026-01-07 08:45:00,25790.2,25790.8,25771.2,25788.5,9654
1767794400,2026-01-07 14:00:00+00:00,2026-01-07 09:00:00,25788.5,25789.5,25761.5,25772.5,12727
1767795300,2026-01-07 14:15:00+00:00,2026-01-07 09:15:00,25772.5,25791.5,25763,25790.8,16280
1767796200,2026-01-07 14:30:00+00:00,2026-01-07 09:30:00,25790.5,25864.2,25770.8,25854.8,107848
1767797100,2026-01-07 14:45:00+00:00,2026-01-07 09:45:00,25854.5,25880,25840.5,25857,64401
1767798000,2026-01-07 15:00:00+00:00,2026-01-07 10:00:00,25855,25870.8,25812,25859.2,78761
1767798900,2026-01-07 15:15:00+00:00,2026-01-07 10:15:00,25859,25875.8,25822.2,25866,66676
1767799800,2026-01-07 15:30:00+00:00,2026-01-07 10:30:00,25866.2,25902,25809,25854.5,90387
1767800700,2026-01-07 15:45:00+00:00,2026-01-07 10:45:00,25854.8,25911.2,25851.2,25905.2,47759
1767801600,2026-01-07 16:00:00+00:00,2026-01-07 11:00:00,25905.5,25928.8,25903,25924,33261
1767802500,2026-01-07 16:15:00+00:00,2026-01-07 11:15:00,25924.2,25930,25879.2,25895.8,39535
1767803400,2026-01-07 16:30:00+00:00,2026-01-07 11:30:00,25895.5,25944.8,25889.5,25942.2,42991
1767804300,2026-01-07 16:45:00+00:00,2026-01-07 11:45:00,25942.5,25971.2,25939.2,25970,37995
1767805200,2026-01-07 17:00:00+00:00,2026-01-07 12:00:00,25970,25988.5,25964.2,25975.5,31572
1767806100,2026-01-07 17:15:00+00:00,2026-01-07 12:15:00,25975.5,25991,25969.5,25984.2,21786
1767807000,2026-01-07 17:30:00+00:00,2026-01-07 12:30:00,25984.5,25998,25974.8,25993.8,19825
1767807900,2026-01-07 17:45:00+00:00,2026-01-07 12:45:00,25994,25996.5,25961,25971,30173
1767808800,2026-01-07 18:00:00+00:00,2026-01-07 13:00:00,25970.8,25972.2,25947.5,25961.2,25064
1767809700,2026-01-07 18:15:00+00:00,2026-01-07 13:15:00,25961.2,25961.5,25925.5,25930.2,32979
1767810600,2026-01-07 18:30:00+00:00,2026-01-07 13:30:00,25930,25972.2,25929,25969.5,30624
1767811500,2026-01-07 18:45:00+00:00,2026-01-07 13:45:00,25969.5,25978.8,25949,25955.5,22741
1767812400,2026-01-07 19:00:00+00:00,2026-01-07 14:00:00,25956,25956.5,25900.8,25919,36023
1767813300,2026-01-07 19:15:00+00:00,2026-01-07 14:15:00,25919,25921.8,25888.8,25899,33915
1767814200,2026-01-07 19:30:00+00:00,2026-01-07 14:30:00,25899.5,25921.2,25891.8,25914.8,26005
1767815100,2026-01-07 19:45:00+00:00,2026-01-07 14:45:00,25914.8,25918,25900.8,25902.8,14584
1767816000,2026-01-07 20:00:00+00:00,2026-01-07 15:00:00,25902.8,25913.5,25863.5,25869.5,31225
1767816900,2026-01-07 20:15:00+00:00,2026-01-07 15:15:00,25869.5,25887.2,25852.2,25860.2,37743
1767817800,2026-01-07 20:30:00+00:00,2026-01-07 15:30:00,25860.2,25862.5,25814.2,25832.2,45307
1767818700,2026-01-07 20:45:00+00:00,2026-01-07 15:45:00,25833,25847.5,25818.8,25834.8,42052
1767819600,2026-01-07 21:00:00+00:00,2026-01-07 16:00:00,25834.8,25836,25821.5,25826.8,13055
1767820500,2026-01-07 21:15:00+00:00,2026-01-07 16:15:00,25827,25835.5,25820,25830.8,5209
1767821400,2026-01-07 21:30:00+00:00,2026-01-07 16:30:00,25830.5,25833,25827.2,25830.2,3691
1767822300,2026-01-07 21:45:00+00:00,2026-01-07 16:45:00,25830,25839,25829.8,25836.5,4018
1767826800,2026-01-07 23:00:00+00:00,2026-01-07 18:00:00,25839.2,25850.2,25826.5,25827,6010
1767827700,2026-01-07 23:15:00+00:00,2026-01-07 18:15:00,25828,25836.8,25822.5,25829.5,3102
1767828600,2026-01-07 23:30:00+00:00,2026-01-07 18:30:00,25830,25835.5,25825.8,25832.5,1796
1767829500,2026-01-07 23:45:00+00:00,2026-01-07 18:45:00,25832.8,25834,25818.2,25823.5,2749
1767830400,2026-01-08 00:00:00+00:00,2026-01-07 19:00:00,25822.8,25825.8,25815,25821.8,2984
1767831300,2026-01-08 00:15:00+00:00,2026-01-07 19:15:00,25822.8,25828,25806.2,25810.5,4349
1767832200,2026-01-08 00:30:00+00:00,2026-01-07 19:30:00,25810.5,25835.8,25810,25833.5,5189
1767833100,2026-01-08 00:45:00+00:00,2026-01-07 19:45:00,25833.8,25843.5,25833,25842.5,3533
1767834000,2026-01-08 01:00:00+00:00,2026-01-07 20:00:00,25842,25844.2,25816.5,25820,5089
1767834900,2026-01-08 01:15:00+00:00,2026-01-07 20:15:00,25820,25839,25819.2,25837.2,3480
1767835800,2026-01-08 01:30:00+00:00,2026-01-07 20:30:00,25837.2,25837.8,25820.5,25834.5,3948
1767836700,2026-01-08 01:45:00+00:00,2026-01-07 20:45:00,25834.8,25840.5,25831,25837,2861
1767837600,2026-01-08 02:00:00+00:00,2026-01-07 21:00:00,25837.2,25840.5,25826,25827.2,3196
1767838500,2026-01-08 02:15:00+00:00,2026-01-07 21:15:00,25827,25833,25821,25825,2767
1767839400,2026-01-08 02:30:00+00:00,2026-01-07 21:30:00,25825.5,25827,25795.5,25798,6133
1767840300,2026-01-08 02:45:00+00:00,2026-01-07 21:45:00,25798.8,25800.8,25773.8,25785.8,7585
1767841200,2026-01-08 03:00:00+00:00,2026-01-07 22:00:00,25786,25795.5,25777.8,25789.5,4351
1767842100,2026-01-08 03:15:00+00:00,2026-01-07 22:15:00,25789.5,25793.5,25779.5,25783.5,3150
1767843000,2026-01-08 03:30:00+00:00,2026-01-07 22:30:00,25784,25790.8,25774.2,25775.5,3785
